subject,version,character,act,event,position,coherence,lag,plot,response,rt,error,abs_error,condition,exclusion
438,17,Charles,1,C,35,mainplot,mainplot,mainplot,23,2476.8,-12,12,mainplot,include
438,17,Charles,2,B,89,mainplot,mainplot,mainplot,86,2076.1,-3,3,mainplot,include
438,17,Melvin,1,B,27,coherent,long,sideplot,52,1557.2,25,25,coherent-long,include
438,17,Charles,2,C,112,mainplot,mainplot,mainplot,116,2970.8,4,4,mainplot,include
438,17,Johnny,1,B,57,coherent,short,sideplot,26,2133,-31,31,coherent-short,include
438,17,Charles,1,B,23,mainplot,mainplot,mainplot,12,2262.2,-11,11,mainplot,include
438,17,Charles,1,E,71,mainplot,mainplot,mainplot,93,1987.3,22,22,mainplot,include
438,17,Charles,2,D,128,mainplot,mainplot,mainplot,124,1597.2,-4,4,mainplot,include
438,17,Charles,1,E,68,mainplot,mainplot,mainplot,60,2340.1,-8,8,mainplot,include
438,17,Sandra,1,B,42,unrelated,short,sideplot,16,2228.8,-26,26,unrelated-short,include
438,17,Sandra,1,B,46,unrelated,short,sideplot,34,2612.2,-12,12,unrelated-short,include
438,17,Johnny,2,B,99,coherent,short,sideplot,90,4427.8,-9,9,coherent-short,include
438,17,Charles,2,D,122,mainplot,mainplot,mainplot,111,2956.6,-11,11,mainplot,include
438,17,Charles,1,A,7,mainplot,mainplot,mainplot,8,2132.1,1,1,mainplot,include
438,17,Charles,2,E,144,mainplot,mainplot,mainplot,144,2611.9,0,0,mainplot,include
438,17,Sandra,2,A,83,unrelated,short,sideplot,101,1373.3,18,18,unrelated-short,include
438,17,Johnny,1,B,58,coherent,short,sideplot,53,2157.5,-5,5,coherent-short,include
438,17,Charles,1,C,37,mainplot,mainplot,mainplot,60,1389,23,23,mainplot,include
438,17,Beatrice,1,B,12,unrelated,long,sideplot,7,1948.6,-5,5,unrelated-long,include
438,17,Melvin,1,B,29,coherent,long,sideplot,32,2661.2,3,3,coherent-long,include
438,17,Charles,2,C,107,mainplot,mainplot,mainplot,88,1797.1,-19,19,mainplot,include
438,17,Johnny,2,B,104,coherent,short,sideplot,87,2340.4,-17,17,coherent-short,include
438,17,Sandra,1,B,43,unrelated,short,sideplot,40,2613.3,-3,3,unrelated-short,include
438,17,Charles,2,E,143,mainplot,mainplot,mainplot,142,2398.2,-1,1,mainplot,include
438,17,Charles,1,E,67,mainplot,mainplot,mainplot,21,2428.2,-46,46,mainplot,include
438,17,Johnny,2,B,102,coherent,short,sideplot,94,2460.4,-8,8,coherent-short,include
438,17,Charles,2,B,91,mainplot,mainplot,mainplot,105,2133,14,14,mainplot,include
438,17,Charles,2,B,93,mainplot,mainplot,mainplot,119,1891.5,26,26,mainplot,include
438,17,Sandra,1,B,44,unrelated,short,sideplot,30,2420.3,-14,14,unrelated-short,include
438,17,Charles,1,A,4,mainplot,mainplot,mainplot,10,4148.4,6,6,mainplot,include
438,17,Charles,1,E,66,mainplot,mainplot,mainplot,5,2405.1,-61,61,mainplot,include
438,17,Johnny,1,B,59,coherent,short,sideplot,83,1300.7,24,24,coherent-short,include
438,17,Charles,2,A,75,mainplot,mainplot,mainplot,105,4741.9,30,30,mainplot,include
438,17,Charles,1,E,65,mainplot,mainplot,mainplot,44,1788.9,-21,21,mainplot,include
438,17,Charles,2,D,121,mainplot,mainplot,mainplot,121,3365.9,0,0,mainplot,include
438,17,Melvin,2,B,133,coherent,long,sideplot,90,2044.2,-43,43,coherent-long,include
438,17,Charles,2,D,127,mainplot,mainplot,mainplot,124,1915.6,-3,3,mainplot,include
438,17,Johnny,2,B,100,coherent,short,sideplot,100,1764.1,0,0,coherent-short,include
438,17,Charles,1,B,20,mainplot,mainplot,mainplot,16,3285,-4,4,mainplot,include
438,17,Johnny,2,B,98,coherent,short,sideplot,89,1724.5,-9,9,coherent-short,include
438,17,Sandra,2,A,84,unrelated,short,sideplot,102,2565.8,18,18,unrelated-short,include
438,17,Charles,1,C,38,mainplot,mainplot,mainplot,32,1485.8,-6,6,mainplot,include
438,17,Charles,2,A,73,mainplot,mainplot,mainplot,54,3853.6,-19,19,mainplot,include
438,17,Melvin,1,B,25,coherent,long,sideplot,50,3469.3,25,25,coherent-long,include
438,17,Johnny,1,B,62,coherent,short,sideplot,89,1739.8,27,27,coherent-short,include
438,17,Sandra,2,A,86,unrelated,short,sideplot,108,2372.5,22,22,unrelated-short,include
438,17,Charles,1,B,18,mainplot,mainplot,mainplot,10,1780.8,-8,8,mainplot,include
438,17,Charles,1,A,2,mainplot,mainplot,mainplot,27,1709.4,25,25,mainplot,include
438,17,Charles,1,D,53,mainplot,mainplot,mainplot,26,1654,-27,27,mainplot,include
438,17,Beatrice,1,B,14,unrelated,long,sideplot,2,2861.1,-12,12,unrelated-long,include
438,17,Charles,2,D,123,mainplot,mainplot,mainplot,128,2524.7,5,5,mainplot,include
438,17,Charles,2,A,78,mainplot,mainplot,mainplot,67,1725.3,-11,11,mainplot,include
438,17,Charles,2,D,125,mainplot,mainplot,mainplot,127,1820.8,2,2,mainplot,include
438,17,Beatrice,2,A,119,unrelated,long,sideplot,92,1892,-27,27,unrelated-long,include
438,17,Charles,2,E,142,mainplot,mainplot,mainplot,133,2172.5,-9,9,mainplot,include
438,17,Melvin,1,B,28,coherent,long,sideplot,51,1700.5,23,23,coherent-long,include
438,17,Charles,2,C,106,mainplot,mainplot,mainplot,120,2019.5,14,14,mainplot,include
438,17,Charles,2,A,77,mainplot,mainplot,mainplot,62,1652.6,-15,15,mainplot,include
438,17,Sandra,2,A,82,unrelated,short,sideplot,99,2862.3,17,17,unrelated-short,include
438,17,Charles,1,A,1,mainplot,mainplot,mainplot,27,2483.8,26,26,mainplot,include
438,17,Beatrice,1,B,13,unrelated,long,sideplot,2,2053.9,-11,11,unrelated-long,include
438,17,Beatrice,2,A,114,unrelated,long,sideplot,91,2845.4,-23,23,unrelated-long,include
438,17,Charles,1,D,52,mainplot,mainplot,mainplot,24,2005.3,-28,28,mainplot,include
438,17,Melvin,2,B,134,coherent,long,sideplot,94,4566,-40,40,coherent-long,include
438,17,Charles,2,C,108,mainplot,mainplot,mainplot,104,1731.6,-4,4,mainplot,include
438,17,Beatrice,1,B,11,unrelated,long,sideplot,1,2070.3,-10,10,unrelated-long,include
438,17,Beatrice,1,B,10,unrelated,long,sideplot,1,1517.1,-9,9,unrelated-long,include
438,17,Sandra,2,A,88,unrelated,short,sideplot,102,4574.6,14,14,unrelated-short,include
438,17,Melvin,1,B,26,coherent,long,sideplot,27,1484.8,1,1,coherent-long,include
438,17,Johnny,2,B,103,coherent,short,sideplot,81,2029.5,-22,22,coherent-short,include
438,17,Charles,1,E,70,mainplot,mainplot,mainplot,88,2580.4,18,18,mainplot,include
438,17,Johnny,1,B,60,coherent,short,sideplot,62,2020.2,2,2,coherent-short,include
438,17,Charles,1,D,50,mainplot,mainplot,mainplot,31,2397.3,-19,19,mainplot,include
439,30,Sandra,2,A,117,unrelated,long,sideplot,NA,NA,NA,NA,unrelated-long,exclude
439,30,Sandra,2,A,114,unrelated,long,sideplot,NA,NA,NA,NA,unrelated-long,exclude
439,30,Johnny,2,B,88,coherent,short,sideplot,131,6399.2,43,43,coherent-short,include
439,30,Charles,2,D,127,mainplot,mainplot,mainplot,133,6484.4,6,6,mainplot,include
439,30,Charles,1,C,37,mainplot,mainplot,mainplot,30,3612.1,-7,7,mainplot,include
439,30,Charles,2,B,95,mainplot,mainplot,mainplot,78,5675.8,-17,17,mainplot,include
439,30,Sandra,2,A,115,unrelated,long,sideplot,89,5916.2,-26,26,unrelated-long,include
439,30,Beatrice,1,B,26,coherent,long,sideplot,57,7076,31,31,coherent-long,include
439,30,Beatrice,2,B,132,coherent,long,sideplot,100,5332.7,-32,32,coherent-long,include
439,30,Charles,1,D,56,mainplot,mainplot,mainplot,30,4380.4,-26,26,mainplot,include
439,30,Charles,1,D,53,mainplot,mainplot,mainplot,30,3148.4,-23,23,mainplot,include
439,30,Johnny,1,B,46,coherent,short,sideplot,34,9709.2,-12,12,coherent-short,include
439,30,Charles,1,E,69,mainplot,mainplot,mainplot,39,4910.4,-30,30,mainplot,include
439,30,Charles,2,A,75,mainplot,mainplot,mainplot,83,7099.9,8,8,mainplot,include
439,30,Charles,2,B,92,mainplot,mainplot,mainplot,83,3997.8,-9,9,mainplot,include
439,30,Charles,2,D,124,mainplot,mainplot,mainplot,115,8315.9,-9,9,mainplot,include
439,30,Johnny,2,B,85,coherent,short,sideplot,134,4941.8,49,49,coherent-short,include
439,30,Sandra,1,B,16,unrelated,long,sideplot,27,8139.2,11,11,unrelated-long,include
439,30,Melvin,2,A,98,unrelated,short,sideplot,60,7420.6,-38,38,unrelated-short,include
439,30,Charles,2,E,142,mainplot,mainplot,mainplot,124,9796.3,-18,18,mainplot,include
439,30,Charles,2,E,137,mainplot,mainplot,mainplot,120,5094.1,-17,17,mainplot,include
439,30,Charles,2,E,138,mainplot,mainplot,mainplot,121,8596.3,-17,17,mainplot,include
439,30,Charles,2,D,121,mainplot,mainplot,mainplot,112,4996.6,-9,9,mainplot,include
439,30,Charles,2,C,110,mainplot,mainplot,mainplot,98,7571.4,-12,12,mainplot,include
439,30,Charles,1,B,23,mainplot,mainplot,mainplot,NA,NA,NA,NA,mainplot,exclude
439,30,Charles,1,E,68,mainplot,mainplot,mainplot,45,5266.7,-23,23,mainplot,include
439,30,Charles,2,A,78,mainplot,mainplot,mainplot,76,4987.8,-2,2,mainplot,include
439,30,Sandra,1,B,14,unrelated,long,sideplot,66,9556.9,52,52,unrelated-long,include
439,30,Johnny,1,B,48,coherent,short,sideplot,17,8121.5,-31,31,coherent-short,include
439,30,Melvin,1,B,64,unrelated,short,sideplot,NA,NA,NA,NA,unrelated-short,exclude
439,30,Charles,2,C,111,mainplot,mainplot,mainplot,85,6643.1,-26,26,mainplot,include
439,30,Charles,1,A,4,mainplot,mainplot,mainplot,1,6972.8,-3,3,mainplot,include
439,30,Sandra,2,A,118,unrelated,long,sideplot,78,6020.6,-40,40,unrelated-long,include
439,30,Johnny,1,B,42,coherent,short,sideplot,46,8300.6,4,4,coherent-short,include
439,30,Beatrice,2,B,133,coherent,long,sideplot,99,7763.9,-34,34,coherent-long,include
439,30,Charles,2,D,123,mainplot,mainplot,mainplot,120,7764.5,-3,3,mainplot,include
439,30,Melvin,2,A,102,unrelated,short,sideplot,78,8588.7,-24,24,unrelated-short,include
439,30,Beatrice,1,B,32,coherent,long,sideplot,55,7599.8,23,23,coherent-long,include
439,30,Johnny,2,B,86,coherent,short,sideplot,138,5219.4,52,52,coherent-short,include
439,30,Melvin,1,B,61,unrelated,short,sideplot,102,9451.9,41,41,unrelated-short,include
439,30,Charles,1,B,24,mainplot,mainplot,mainplot,8,4047.5,-16,16,mainplot,include
439,30,Sandra,2,A,120,unrelated,long,sideplot,84,9211.7,-36,36,unrelated-long,include
439,30,Beatrice,1,B,29,coherent,long,sideplot,49,5861.3,20,20,coherent-long,include
439,30,Melvin,1,B,57,unrelated,short,sideplot,56,7435.9,-1,1,unrelated-short,include
439,30,Melvin,2,A,100,unrelated,short,sideplot,52,6444.5,-48,48,unrelated-short,include
439,30,Charles,2,A,77,mainplot,mainplot,mainplot,75,3885,-2,2,mainplot,include
439,30,Charles,2,B,94,mainplot,mainplot,mainplot,77,3387.2,-17,17,mainplot,include
439,30,Charles,1,E,71,mainplot,mainplot,mainplot,48,6508,-23,23,mainplot,include
439,30,Charles,1,C,40,mainplot,mainplot,mainplot,20,4763.9,-20,20,mainplot,include
439,30,Beatrice,1,B,30,coherent,long,sideplot,40,4900.2,10,10,coherent-long,include
439,30,Charles,1,D,54,mainplot,mainplot,mainplot,22,5435.4,-32,32,mainplot,include
439,30,Johnny,2,B,83,coherent,short,sideplot,32,6051.8,-51,51,coherent-short,include
439,30,Charles,2,C,107,mainplot,mainplot,mainplot,77,2540.7,-30,30,mainplot,include
439,30,Charles,1,D,50,mainplot,mainplot,mainplot,25,4709.1,-25,25,mainplot,include
439,30,Charles,2,D,122,mainplot,mainplot,mainplot,122,4700.7,0,0,mainplot,include
439,30,Melvin,2,A,97,unrelated,short,sideplot,93,3805.4,-4,4,unrelated-short,include
439,30,Charles,1,C,34,mainplot,mainplot,mainplot,21,4820,-13,13,mainplot,include
439,30,Charles,2,D,126,mainplot,mainplot,mainplot,115,9267.6,-11,11,mainplot,include
439,30,Melvin,1,B,62,unrelated,short,sideplot,104,4767.2,42,42,unrelated-short,include
439,30,Charles,1,E,65,mainplot,mainplot,mainplot,38,5836.9,-27,27,mainplot,include
439,30,Sandra,1,B,15,unrelated,long,sideplot,32,8115.8,17,17,unrelated-long,include
439,30,Charles,1,C,33,mainplot,mainplot,mainplot,12,4916.5,-21,21,mainplot,include
439,30,Charles,1,A,6,mainplot,mainplot,mainplot,9,8555.7,3,3,mainplot,include
439,30,Beatrice,1,B,28,coherent,long,sideplot,31,4574.8,3,3,coherent-long,include
439,30,Charles,1,D,49,mainplot,mainplot,mainplot,16,4692.4,-33,33,mainplot,include
439,30,Charles,1,C,38,mainplot,mainplot,mainplot,19,6132.4,-19,19,mainplot,include
439,30,Melvin,1,B,58,unrelated,short,sideplot,94,6580,36,36,unrelated-short,include
439,30,Beatrice,1,B,25,coherent,long,sideplot,86,8363.4,61,61,coherent-long,include
439,30,Charles,1,A,5,mainplot,mainplot,mainplot,4,9692.3,-1,1,mainplot,include
439,30,Sandra,1,B,12,unrelated,long,sideplot,28,7278.8,16,16,unrelated-long,include
439,30,Charles,1,A,8,mainplot,mainplot,mainplot,44,5923.7,36,36,mainplot,include
439,30,Sandra,2,A,119,unrelated,long,sideplot,95,3979.5,-24,24,unrelated-long,include
439,30,Charles,1,D,55,mainplot,mainplot,mainplot,29,8700.6,-26,26,mainplot,include
439,30,Charles,1,A,2,mainplot,mainplot,mainplot,3,6468,1,1,mainplot,include
439,30,Charles,2,C,108,mainplot,mainplot,mainplot,74,4668.7,-34,34,mainplot,include
439,30,Charles,1,B,20,mainplot,mainplot,mainplot,5,4869.6,-15,15,mainplot,include
439,30,Charles,2,A,80,mainplot,mainplot,mainplot,75,8748,-5,5,mainplot,include
439,30,Charles,2,B,93,mainplot,mainplot,mainplot,74,5355.6,-19,19,mainplot,include
439,30,Beatrice,2,B,136,coherent,long,sideplot,99,4204.1,-37,37,coherent-long,include
439,30,Johnny,2,B,87,coherent,short,sideplot,141,5227.7,54,54,coherent-short,include
439,30,Beatrice,2,B,131,coherent,long,sideplot,98,7236.3,-33,33,coherent-long,include
439,30,Charles,2,E,139,mainplot,mainplot,mainplot,126,5252.3,-13,13,mainplot,include
439,30,Beatrice,1,B,27,coherent,long,sideplot,41,6204.4,14,14,coherent-long,include
439,30,Charles,1,C,35,mainplot,mainplot,mainplot,23,5478.5,-12,12,mainplot,include
439,30,Johnny,1,B,44,coherent,short,sideplot,38,8348.1,-6,6,coherent-short,include
439,30,Johnny,1,B,41,coherent,short,sideplot,34,5004.7,-7,7,coherent-short,include
439,30,Johnny,1,B,47,coherent,short,sideplot,36,5764.8,-11,11,coherent-short,include
439,30,Charles,2,B,90,mainplot,mainplot,mainplot,76,6019.7,-14,14,mainplot,include
439,30,Sandra,1,B,10,unrelated,long,sideplot,48,3963.6,38,38,unrelated-long,include
439,30,Charles,2,B,89,mainplot,mainplot,mainplot,75,4972.1,-14,14,mainplot,include
439,30,Charles,2,D,128,mainplot,mainplot,mainplot,118,2764.5,-10,10,mainplot,include
439,30,Charles,1,E,70,mainplot,mainplot,mainplot,50,5116.8,-20,20,mainplot,include
439,30,Beatrice,2,B,130,coherent,long,sideplot,108,4405.7,-22,22,coherent-long,include
439,30,Charles,1,B,19,mainplot,mainplot,mainplot,3,5477.6,-16,16,mainplot,include
439,30,Charles,1,C,36,mainplot,mainplot,mainplot,11,5740.4,-25,25,mainplot,include
439,30,Sandra,2,A,113,unrelated,long,sideplot,90,6603.6,-23,23,unrelated-long,include
439,30,Charles,2,A,79,mainplot,mainplot,mainplot,74,4156.4,-5,5,mainplot,include
439,30,Charles,2,C,112,mainplot,mainplot,mainplot,81,4941.5,-31,31,mainplot,include
439,30,Charles,2,C,105,mainplot,mainplot,mainplot,75,3108,-30,30,mainplot,include
439,30,Sandra,1,B,13,unrelated,long,sideplot,43,7292.3,30,30,unrelated-long,include
439,30,Johnny,2,B,82,coherent,short,sideplot,139,4964.2,57,57,coherent-short,include
439,30,Charles,1,B,22,mainplot,mainplot,mainplot,6,4003.7,-16,16,mainplot,include
439,30,Johnny,1,B,45,coherent,short,sideplot,33,3757.8,-12,12,coherent-short,include
439,30,Charles,1,E,67,mainplot,mainplot,mainplot,49,5044.3,-18,18,mainplot,include
439,30,Melvin,2,A,101,unrelated,short,sideplot,91,5692.8,-10,10,unrelated-short,include
439,30,Johnny,2,B,84,coherent,short,sideplot,NA,NA,NA,NA,coherent-short,exclude
439,30,Sandra,1,B,11,unrelated,long,sideplot,49,5927.8,38,38,unrelated-long,include
439,30,Beatrice,2,B,134,coherent,long,sideplot,98,5876.2,-36,36,coherent-long,include
439,30,Sandra,1,B,9,unrelated,long,sideplot,38,7684.2,29,29,unrelated-long,include
439,30,Beatrice,2,B,129,coherent,long,sideplot,NA,NA,NA,NA,coherent-long,exclude
439,30,Charles,2,B,91,mainplot,mainplot,mainplot,76,8645.4,-15,15,mainplot,include
439,30,Charles,2,A,74,mainplot,mainplot,mainplot,69,7651.8,-5,5,mainplot,include
439,30,Melvin,2,A,104,unrelated,short,sideplot,96,5259.3,-8,8,unrelated-short,include
439,30,Charles,1,D,51,mainplot,mainplot,mainplot,14,3756.1,-37,37,mainplot,include
439,30,Johnny,2,B,81,coherent,short,sideplot,40,6012.2,-41,41,coherent-short,include
439,30,Charles,1,D,52,mainplot,mainplot,mainplot,16,4236.5,-36,36,mainplot,include
439,30,Sandra,2,A,116,unrelated,long,sideplot,87,4188.3,-29,29,unrelated-long,include
439,30,Charles,2,A,73,mainplot,mainplot,mainplot,68,4939.4,-5,5,mainplot,include
439,30,Charles,2,E,140,mainplot,mainplot,mainplot,103,4044.2,-37,37,mainplot,include
439,30,Charles,2,C,109,mainplot,mainplot,mainplot,84,9468.8,-25,25,mainplot,include
439,30,Johnny,1,B,43,coherent,short,sideplot,35,3663.1,-8,8,coherent-short,include
439,30,Charles,1,A,1,mainplot,mainplot,mainplot,5,7925.2,4,4,mainplot,include
439,30,Melvin,2,A,103,unrelated,short,sideplot,102,3195.4,-1,1,unrelated-short,include
439,30,Charles,1,E,72,mainplot,mainplot,mainplot,39,4980.8,-33,33,mainplot,include
439,30,Charles,2,E,144,mainplot,mainplot,mainplot,142,3907.9,-2,2,mainplot,include
439,30,Charles,1,B,17,mainplot,mainplot,mainplot,3,5941,-14,14,mainplot,include
439,30,Beatrice,2,B,135,coherent,long,sideplot,114,4780.1,-21,21,coherent-long,include
439,30,Melvin,1,B,60,unrelated,short,sideplot,102,3084.7,42,42,unrelated-short,include
439,30,Melvin,2,A,99,unrelated,short,sideplot,57,7139.8,-42,42,unrelated-short,include
439,30,Charles,1,B,18,mainplot,mainplot,mainplot,6,4355.3,-12,12,mainplot,include
439,30,Charles,2,D,125,mainplot,mainplot,mainplot,120,4140.5,-5,5,mainplot,include
439,30,Charles,2,C,106,mainplot,mainplot,mainplot,80,4428.9,-26,26,mainplot,include
439,30,Charles,1,E,66,mainplot,mainplot,mainplot,2,9733.9,-64,64,mainplot,include
439,30,Charles,2,E,141,mainplot,mainplot,mainplot,121,5730.3,-20,20,mainplot,include
439,30,Melvin,1,B,63,unrelated,short,sideplot,97,3884.2,34,34,unrelated-short,include
439,30,Beatrice,1,B,31,coherent,long,sideplot,51,4051.5,20,20,coherent-long,include
439,30,Charles,2,A,76,mainplot,mainplot,mainplot,71,3819.4,-5,5,mainplot,include
439,30,Charles,1,B,21,mainplot,mainplot,mainplot,6,6669.5,-15,15,mainplot,include
439,30,Charles,2,B,96,mainplot,mainplot,mainplot,78,5068.4,-18,18,mainplot,include
439,30,Charles,1,A,3,mainplot,mainplot,mainplot,11,9219.7,8,8,mainplot,include
439,30,Charles,1,A,7,mainplot,mainplot,mainplot,52,4772.7,45,45,mainplot,include
439,30,Melvin,1,B,59,unrelated,short,sideplot,102,4115.9,43,43,unrelated-short,include
439,30,Charles,1,C,39,mainplot,mainplot,mainplot,12,5636.8,-27,27,mainplot,include
439,30,Charles,2,E,143,mainplot,mainplot,mainplot,138,6004.8,-5,5,mainplot,include
440,2,Beatrice,1,A,10,unrelated,long,sideplot,22,9872.7,12,12,unrelated-long,include
440,2,Charles,1,A,3,mainplot,mainplot,mainplot,NA,NA,NA,NA,mainplot,exclude
440,2,Melvin,1,A,28,coherent,long,sideplot,20,5898.5,-8,8,coherent-long,include
440,2,Sandra,2,A,87,coherent,short,sideplot,10,4592.3,-77,77,coherent-short,include
440,2,Beatrice,2,B,118,unrelated,long,sideplot,105,5487.5,-13,13,unrelated-long,include
440,2,Charles,1,B,17,mainplot,mainplot,mainplot,53,5310,36,36,mainplot,include
440,2,Melvin,1,A,26,coherent,long,sideplot,27,3139.3,1,1,coherent-long,include
440,2,Charles,1,D,51,mainplot,mainplot,mainplot,30,3475.5,-21,21,mainplot,include
440,2,Charles,2,A,80,mainplot,mainplot,mainplot,43,2971.8,-37,37,mainplot,include
440,2,Melvin,2,A,132,coherent,long,sideplot,41,3516.3,-91,91,coherent-long,include
440,2,Charles,1,D,56,mainplot,mainplot,mainplot,24,4139.9,-32,32,mainplot,include
440,2,Charles,1,C,34,mainplot,mainplot,mainplot,22,1844.2,-12,12,mainplot,include
440,2,Charles,2,E,143,mainplot,mainplot,mainplot,49,4476.1,-94,94,mainplot,include
440,2,Charles,1,C,37,mainplot,mainplot,mainplot,33,4181,-4,4,mainplot,include
440,2,Sandra,1,A,41,coherent,short,sideplot,33,3611.6,-8,8,coherent-short,include
440,2,Charles,1,B,24,mainplot,mainplot,mainplot,48,4540.1,24,24,mainplot,include
440,2,Melvin,2,A,133,coherent,long,sideplot,55,3549.1,-78,78,coherent-long,include
440,2,Beatrice,2,B,119,unrelated,long,sideplot,102,2532.6,-17,17,unrelated-long,include
440,2,Charles,2,E,144,mainplot,mainplot,mainplot,48,8845.5,-96,96,mainplot,include
440,2,Johnny,2,B,103,unrelated,short,sideplot,68,6269.8,-35,35,unrelated-short,include
440,2,Charles,2,C,112,mainplot,mainplot,mainplot,61,4554.8,-51,51,mainplot,include
