subject,version,character_1,act_1,event_1,image_1,position_1,character_2,act_2,event_2,image_2,position_2,coherence,lag,plot,response,correct_distance,rt,stimulus,condition,trial_index,error,abs_error
342,1,Sandra,1,A,5,45,Sandra,2,B,5,85,unrelated,short,NA,118,39,3883.8,"[""<img src=\""jspsych/stimuli/sandra1A5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B5.png\"" width=\""480\"" height=\""270\"">""]",across,153,79,79
342,1,Charles,1,E,5,69,Charles,2,A,6,78,mainplot,mainplot,NA,98,8,1588.4,"[""<img src=\""jspsych/stimuli/charles1E5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2A6.png\"" width=\""480\"" height=\""270\"">""]",adjacent,154,90,90
342,1,Charles,1,D,5,53,Charles,2,D,8,128,mainplot,mainplot,NA,31,74,1812,"[""<img src=\""jspsych/stimuli/charles1D5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2D8.png\"" width=\""480\"" height=\""270\"">""]",random,155,-43,43
342,1,Melvin,1,A,3,27,Melvin,2,A,4,132,coherent,long,NA,101,104,1988.3,"[""<img src=\""jspsych/stimuli/melvin1A3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2A4.png\"" width=\""480\"" height=\""270\"">""]",across,156,-3,3
342,1,Charles,1,C,6,38,Charles,2,D,7,127,mainplot,mainplot,NA,32,88,3691.1,"[""<img src=\""jspsych/stimuli/charles1C6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2D7.png\"" width=\""480\"" height=\""270\"">""]",random,157,-56,56
342,1,Melvin,1,A,4,28,Melvin,2,A,2,130,coherent,long,NA,110,101,2163.1,"[""<img src=\""jspsych/stimuli/melvin1A4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2A2.png\"" width=\""480\"" height=\""270\"">""]",across,158,9,9
342,1,Melvin,1,A,8,32,Melvin,2,A,8,136,coherent,long,NA,117,103,2003.5,"[""<img src=\""jspsych/stimuli/melvin1A8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2A8.png\"" width=\""480\"" height=\""270\"">""]",across,159,14,14
342,1,Johnny,1,A,3,59,Johnny,2,A,7,103,coherent,short,NA,103,43,2812.6,"[""<img src=\""jspsych/stimuli/johnny1A3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A7.png\"" width=\""480\"" height=\""270\"">""]",across,160,60,60
342,1,Sandra,1,A,2,42,Sandra,2,B,2,82,unrelated,short,NA,98,39,2804.8,"[""<img src=\""jspsych/stimuli/sandra1A2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B2.png\"" width=\""480\"" height=\""270\"">""]",across,161,59,59
342,1,Charles,1,A,2,2,Charles,2,C,2,106,mainplot,long,NA,47,103,8308.5,"[""<img src=\""jspsych/stimuli/charles1A2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2C2.png\"" width=\""480\"" height=\""270\"">""]",across,162,-56,56
342,1,Johnny,1,A,5,61,Johnny,2,A,7,103,coherent,short,NA,86,41,2651.5,"[""<img src=\""jspsych/stimuli/johnny1A5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A7.png\"" width=\""480\"" height=\""270\"">""]",across,163,45,45
342,1,Sandra,1,A,2,42,Sandra,2,B,7,87,unrelated,short,NA,88,44,1515.5,"[""<img src=\""jspsych/stimuli/sandra1A2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B7.png\"" width=\""480\"" height=\""270\"">""]",across,164,44,44
342,1,Sandra,1,A,4,44,Sandra,2,B,1,81,unrelated,short,NA,93,36,1979.8,"[""<img src=\""jspsych/stimuli/sandra1A4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B1.png\"" width=\""480\"" height=\""270\"">""]",across,165,57,57
342,1,Charles,1,C,2,34,Charles,1,C,8,40,mainplot,mainplot,NA,95,5,3004.9,"[""<img src=\""jspsych/stimuli/charles1C2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1C8.png\"" width=\""480\"" height=\""270\"">""]",within,166,90,90
342,1,Charles,1,B,6,22,Melvin,1,A,6,30,coherent,long,NA,53,7,4388.4,"[""<img src=\""jspsych/stimuli/charles1B6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin1A6.png\"" width=\""480\"" height=\""270\"">""]",adjacent,167,46,46
342,1,Melvin,1,A,1,25,Charles,1,C,1,33,coherent,long,NA,48,7,2475.5,"[""<img src=\""jspsych/stimuli/melvin1A1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1C1.png\"" width=\""480\"" height=\""270\"">""]",adjacent,168,41,41
342,1,Johnny,1,A,7,63,Johnny,2,A,2,98,coherent,short,NA,104,34,1492.3,"[""<img src=\""jspsych/stimuli/johnny1A7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A2.png\"" width=\""480\"" height=\""270\"">""]",across,169,70,70
342,1,Charles,1,C,4,36,Charles,1,D,4,52,mainplot,mainplot,NA,12,15,3413,"[""<img src=\""jspsych/stimuli/charles1C4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1D4.png\"" width=\""480\"" height=\""270\"">""]",random,170,-3,3
342,1,Beatrice,1,A,1,9,Beatrice,2,B,6,118,unrelated,long,NA,28,108,5715.9,"[""<img src=\""jspsych/stimuli/beatrice1A1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2B6.png\"" width=\""480\"" height=\""270\"">""]",across,171,-80,80
342,1,Charles,1,A,3,3,Charles,1,A,8,8,mainplot,mainplot,NA,106,4,824.9,"[""<img src=\""jspsych/stimuli/charles1A3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1A8.png\"" width=\""480\"" height=\""270\"">""]",within,173,102,102
342,1,Melvin,1,A,7,31,Melvin,2,A,2,130,coherent,long,NA,95,98,5284.3,"[""<img src=\""jspsych/stimuli/melvin1A7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2A2.png\"" width=\""480\"" height=\""270\"">""]",across,174,-3,3
342,1,Sandra,1,A,5,45,Sandra,2,B,2,82,unrelated,short,NA,96,36,1779.9,"[""<img src=\""jspsych/stimuli/sandra1A5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B2.png\"" width=\""480\"" height=\""270\"">""]",across,175,60,60
342,1,Melvin,1,A,2,26,Melvin,2,A,8,136,coherent,long,NA,106,109,1931.8,"[""<img src=\""jspsych/stimuli/melvin1A2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2A8.png\"" width=\""480\"" height=\""270\"">""]",across,176,-3,3
342,1,Johnny,1,A,2,58,Johnny,2,A,5,101,coherent,short,NA,102,42,3363,"[""<img src=\""jspsych/stimuli/johnny1A2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A5.png\"" width=\""480\"" height=\""270\"">""]",across,177,60,60
342,1,Charles,2,C,8,112,Beatrice,2,B,8,120,unrelated,long,NA,43,7,3139.6,"[""<img src=\""jspsych/stimuli/charles2C8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2B8.png\"" width=\""480\"" height=\""270\"">""]",adjacent,178,36,36
342,1,Johnny,1,A,3,59,Johnny,2,A,3,99,coherent,short,NA,90,39,6404,"[""<img src=\""jspsych/stimuli/johnny1A3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A3.png\"" width=\""480\"" height=\""270\"">""]",across,179,51,51
342,1,Charles,2,D,6,126,Melvin,2,A,6,134,coherent,long,NA,40,7,5795.5,"[""<img src=\""jspsych/stimuli/charles2D6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2A6.png\"" width=\""480\"" height=\""270\"">""]",adjacent,180,33,33
342,1,Sandra,1,A,1,41,Sandra,2,B,6,86,unrelated,short,NA,93,44,2989.3,"[""<img src=\""jspsych/stimuli/sandra1A1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B6.png\"" width=\""480\"" height=\""270\"">""]",across,181,49,49
342,1,Melvin,1,A,6,30,Charles,1,C,6,38,coherent,long,NA,22,7,5195.7,"[""<img src=\""jspsych/stimuli/melvin1A6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1C6.png\"" width=\""480\"" height=\""270\"">""]",adjacent,182,15,15
342,1,Charles,1,A,2,2,Charles,2,E,5,141,mainplot,mainplot,NA,98,138,2236.3,"[""<img src=\""jspsych/stimuli/charles1A2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2E5.png\"" width=\""480\"" height=\""270\"">""]",random,183,-40,40
342,1,Beatrice,1,A,4,12,Beatrice,2,B,1,113,unrelated,long,NA,101,100,2027.9,"[""<img src=\""jspsych/stimuli/beatrice1A4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2B1.png\"" width=\""480\"" height=\""270\"">""]",across,184,1,1
342,1,Johnny,1,A,1,57,Charles,1,E,1,65,coherent,short,NA,37,7,4067.8,"[""<img src=\""jspsych/stimuli/johnny1A1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1E1.png\"" width=\""480\"" height=\""270\"">""]",adjacent,185,30,30
342,1,Sandra,1,A,2,42,Sandra,2,B,5,85,unrelated,short,NA,103,42,3036,"[""<img src=\""jspsych/stimuli/sandra1A2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B5.png\"" width=\""480\"" height=\""270\"">""]",across,186,61,61
342,1,Charles,1,C,3,35,Charles,1,D,8,56,mainplot,mainplot,NA,26,20,3628,"[""<img src=\""jspsych/stimuli/charles1C3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1D8.png\"" width=\""480\"" height=\""270\"">""]",random,187,6,6
342,1,Beatrice,2,B,3,115,Charles,2,D,3,123,unrelated,long,NA,99,7,1713.7,"[""<img src=\""jspsych/stimuli/beatrice2B3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2D3.png\"" width=\""480\"" height=\""270\"">""]",adjacent,188,92,92
342,1,Johnny,1,A,2,58,Johnny,2,A,2,98,coherent,short,NA,29,39,1988.1,"[""<img src=\""jspsych/stimuli/johnny1A2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A2.png\"" width=\""480\"" height=\""270\"">""]",across,189,-10,10
342,1,Melvin,1,A,8,32,Melvin,2,A,4,132,coherent,long,NA,97,99,2067.5,"[""<img src=\""jspsych/stimuli/melvin1A8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2A4.png\"" width=\""480\"" height=\""270\"">""]",across,190,-2,2
343,26,Charles,1,B,5,21,Charles,2,D,5,125,mainplot,long,NA,70,103,9472.6,"[""<img src=\""jspsych/stimuli/charles1B5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2D5.png\"" width=\""480\"" height=\""270\"">""]",across,23,-33,33
343,26,Charles,1,C,2,34,Charles,1,C,8,40,mainplot,mainplot,NA,1,5,4883.3,"[""<img src=\""jspsych/stimuli/charles1C2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1C8.png\"" width=\""480\"" height=\""270\"">""]",within,24,-4,4
343,26,Beatrice,1,B,5,61,Beatrice,2,A,5,101,unrelated,short,NA,105,39,8978.6,"[""<img src=\""jspsych/stimuli/beatrice1B5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A5.png\"" width=\""480\"" height=\""270\"">""]",across,25,66,66
343,26,Charles,1,B,4,20,Charles,1,D,5,53,mainplot,mainplot,NA,12,32,7866.9,"[""<img src=\""jspsych/stimuli/charles1B4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1D5.png\"" width=\""480\"" height=\""270\"">""]",random,26,-20,20
343,26,Beatrice,1,B,8,64,Beatrice,2,A,8,104,unrelated,short,NA,26,39,7316.5,"[""<img src=\""jspsych/stimuli/beatrice1B8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A8.png\"" width=\""480\"" height=\""270\"">""]",across,27,-13,13
343,26,Charles,1,E,1,65,Charles,2,A,1,73,mainplot,mainplot,NA,78,7,7604,"[""<img src=\""jspsych/stimuli/charles1E1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2A1.png\"" width=\""480\"" height=\""270\"">""]",adjacent,28,71,71
343,26,Charles,1,D,5,53,Charles,2,D,8,128,mainplot,mainplot,NA,71,74,7067.1,"[""<img src=\""jspsych/stimuli/charles1D5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2D8.png\"" width=\""480\"" height=\""270\"">""]",random,29,-3,3
343,26,Beatrice,1,B,5,61,Beatrice,2,A,3,99,unrelated,short,NA,84,37,6266.9,"[""<img src=\""jspsych/stimuli/beatrice1B5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A3.png\"" width=\""480\"" height=\""270\"">""]",across,30,47,47
343,26,Charles,1,D,4,52,Charles,2,B,4,92,mainplot,short,NA,82,39,5691,"[""<img src=\""jspsych/stimuli/charles1D4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2B4.png\"" width=\""480\"" height=\""270\"">""]",across,31,43,43
343,26,Johnny,1,B,2,10,Johnny,2,A,5,117,unrelated,long,NA,81,106,3308.1,"[""<img src=\""jspsych/stimuli/johnny1B2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A5.png\"" width=\""480\"" height=\""270\"">""]",across,32,-25,25
343,26,Beatrice,1,B,1,57,Beatrice,1,B,6,62,unrelated,short,NA,1,4,8683.9,"[""<img src=\""jspsych/stimuli/beatrice1B1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice1B6.png\"" width=\""480\"" height=\""270\"">""]",within,33,-3,3
343,26,Charles,2,D,1,121,Sandra,2,B,1,129,coherent,long,NA,29,7,4492.7,"[""<img src=\""jspsych/stimuli/charles2D1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B1.png\"" width=\""480\"" height=\""270\"">""]",adjacent,34,22,22
343,26,Charles,1,C,3,35,Melvin,1,B,3,43,coherent,short,NA,19,7,5757.3,"[""<img src=\""jspsych/stimuli/charles1C3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin1B3.png\"" width=\""480\"" height=\""270\"">""]",adjacent,35,12,12
343,26,Johnny,1,B,1,9,Johnny,2,A,4,116,unrelated,long,NA,106,106,6372,"[""<img src=\""jspsych/stimuli/johnny1B1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A4.png\"" width=\""480\"" height=\""270\"">""]",across,36,0,0
343,26,Melvin,1,B,1,41,Melvin,2,B,4,84,coherent,short,NA,89,42,6419.1,"[""<img src=\""jspsych/stimuli/melvin1B1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B4.png\"" width=\""480\"" height=\""270\"">""]",across,37,47,47
343,26,Johnny,1,B,4,12,Johnny,2,A,6,118,unrelated,long,NA,93,105,6035.1,"[""<img src=\""jspsych/stimuli/johnny1B4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A6.png\"" width=\""480\"" height=\""270\"">""]",across,38,-12,12
343,26,Melvin,1,B,1,41,Melvin,2,B,1,81,coherent,short,NA,94,39,5996.9,"[""<img src=\""jspsych/stimuli/melvin1B1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B1.png\"" width=\""480\"" height=\""270\"">""]",across,39,55,55
343,26,Charles,1,B,6,22,Charles,1,B,7,23,mainplot,mainplot,NA,17,0,7100.5,"[""<img src=\""jspsych/stimuli/charles1B6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1B7.png\"" width=\""480\"" height=\""270\"">""]",within,40,17,17
343,26,Melvin,1,B,6,46,Melvin,2,B,6,86,coherent,short,NA,94,39,5715.4,"[""<img src=\""jspsych/stimuli/melvin1B6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B6.png\"" width=\""480\"" height=\""270\"">""]",across,41,55,55
343,26,Melvin,2,B,8,88,Charles,2,B,8,96,coherent,short,NA,38,7,7811.6,"[""<img src=\""jspsych/stimuli/melvin2B8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2B8.png\"" width=\""480\"" height=\""270\"">""]",adjacent,42,31,31
343,26,Beatrice,1,B,7,63,Beatrice,2,A,5,101,unrelated,short,NA,114,37,5388.2,"[""<img src=\""jspsych/stimuli/beatrice1B7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A5.png\"" width=\""480\"" height=\""270\"">""]",across,43,77,77
343,26,Charles,1,C,4,36,Charles,1,D,4,52,mainplot,mainplot,NA,1,15,7380.4,"[""<img src=\""jspsych/stimuli/charles1C4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1D4.png\"" width=\""480\"" height=\""270\"">""]",random,44,-14,14
343,26,Charles,1,E,5,69,Charles,2,A,6,78,mainplot,mainplot,NA,90,8,7251.9,"[""<img src=\""jspsych/stimuli/charles1E5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2A6.png\"" width=\""480\"" height=\""270\"">""]",adjacent,45,82,82
343,26,Johnny,1,B,4,12,Johnny,2,A,4,116,unrelated,long,NA,82,103,5787.3,"[""<img src=\""jspsych/stimuli/johnny1B4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A4.png\"" width=\""480\"" height=\""270\"">""]",across,46,-21,21
343,26,Charles,1,D,6,54,Charles,2,D,2,122,mainplot,mainplot,NA,68,67,9100.8,"[""<img src=\""jspsych/stimuli/charles1D6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2D2.png\"" width=\""480\"" height=\""270\"">""]",random,47,1,1
343,26,Charles,1,A,8,8,Johnny,1,B,8,16,unrelated,long,NA,41,7,8995.2,"[""<img src=\""jspsych/stimuli/charles1A8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny1B8.png\"" width=\""480\"" height=\""270\"">""]",adjacent,48,34,34
343,26,Sandra,1,B,8,32,Sandra,2,B,3,131,coherent,long,NA,76,98,9844.9,"[""<img src=\""jspsych/stimuli/sandra1B8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B3.png\"" width=\""480\"" height=\""270\"">""]",across,49,-22,22
343,26,Charles,2,B,6,94,Beatrice,2,A,6,102,unrelated,short,NA,71,7,8166.8,"[""<img src=\""jspsych/stimuli/charles2B6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A6.png\"" width=\""480\"" height=\""270\"">""]",adjacent,50,64,64
343,26,Charles,1,B,3,19,Charles,1,D,1,49,mainplot,mainplot,NA,91,29,8435.3,"[""<img src=\""jspsych/stimuli/charles1B3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1D1.png\"" width=\""480\"" height=\""270\"">""]",random,51,62,62
343,26,Charles,2,C,3,107,Johnny,2,A,3,115,unrelated,long,NA,81,7,7923.2,"[""<img src=\""jspsych/stimuli/charles2C3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A3.png\"" width=\""480\"" height=\""270\"">""]",adjacent,52,74,74
343,26,Sandra,1,B,7,31,Sandra,2,B,7,135,coherent,long,NA,88,103,8291.6,"[""<img src=\""jspsych/stimuli/sandra1B7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B7.png\"" width=\""480\"" height=\""270\"">""]",across,53,-15,15
343,26,Beatrice,1,B,4,60,Beatrice,2,A,2,98,unrelated,short,NA,91,37,5243.6,"[""<img src=\""jspsych/stimuli/beatrice1B4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A2.png\"" width=\""480\"" height=\""270\"">""]",across,54,54,54
343,26,Charles,1,A,4,4,Charles,2,C,4,108,mainplot,long,NA,77,103,8708.8,"[""<img src=\""jspsych/stimuli/charles1A4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2C4.png\"" width=\""480\"" height=\""270\"">""]",across,55,-26,26
343,26,Beatrice,1,B,2,58,Beatrice,2,A,8,104,unrelated,short,NA,81,45,8795.8,"[""<img src=\""jspsych/stimuli/beatrice1B2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A8.png\"" width=\""480\"" height=\""270\"">""]",across,56,36,36
343,26,Charles,2,D,5,125,Charles,2,E,2,138,mainplot,mainplot,NA,4,12,8898.8,"[""<img src=\""jspsych/stimuli/charles2D5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2E2.png\"" width=\""480\"" height=\""270\"">""]",random,57,-8,8
343,26,Sandra,1,B,4,28,Sandra,2,B,8,136,coherent,long,NA,59,107,3795,"[""<img src=\""jspsych/stimuli/sandra1B4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B8.png\"" width=\""480\"" height=\""270\"">""]",across,58,-48,48
343,26,Charles,1,C,3,35,Charles,1,D,8,56,mainplot,mainplot,NA,9,20,4780.4,"[""<img src=\""jspsych/stimuli/charles1C3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1D8.png\"" width=\""480\"" height=\""270\"">""]",random,59,-11,11
343,26,Charles,1,A,4,4,Charles,2,E,4,140,mainplot,mainplot,NA,85,135,5268.7,"[""<img src=\""jspsych/stimuli/charles1A4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2E4.png\"" width=\""480\"" height=\""270\"">""]",random,60,-50,50
343,26,Johnny,1,B,6,14,Johnny,2,A,4,116,unrelated,long,NA,99,101,6051.3,"[""<img src=\""jspsych/stimuli/johnny1B6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A4.png\"" width=\""480\"" height=\""270\"">""]",across,61,-2,2
343,26,Charles,1,D,6,54,Beatrice,1,B,6,62,unrelated,short,NA,78,7,7627,"[""<img src=\""jspsych/stimuli/charles1D6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice1B6.png\"" width=\""480\"" height=\""270\"">""]",adjacent,62,71,71
343,26,Sandra,1,B,8,32,Sandra,2,B,4,132,coherent,long,NA,77,99,6202.8,"[""<img src=\""jspsych/stimuli/sandra1B8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B4.png\"" width=\""480\"" height=\""270\"">""]",across,63,-22,22
343,26,Melvin,1,B,6,46,Melvin,2,B,1,81,coherent,short,NA,75,34,4363.1,"[""<img src=\""jspsych/stimuli/melvin1B6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B1.png\"" width=\""480\"" height=\""270\"">""]",across,64,41,41
343,26,Charles,2,B,4,92,Charles,2,B,6,94,mainplot,mainplot,NA,4,1,3507.8,"[""<img src=\""jspsych/stimuli/charles2B4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2B6.png\"" width=\""480\"" height=\""270\"">""]",within,65,3,3
343,26,Johnny,1,B,7,15,Johnny,2,A,7,119,unrelated,long,NA,98,103,4253,"[""<img src=\""jspsych/stimuli/johnny1B7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A7.png\"" width=\""480\"" height=\""270\"">""]",across,66,-5,5
343,26,Sandra,1,B,8,32,Sandra,2,B,8,136,coherent,long,NA,83,103,4227.6,"[""<img src=\""jspsych/stimuli/sandra1B8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B8.png\"" width=\""480\"" height=\""270\"">""]",across,67,-20,20
